,title,link
6639,M. C. Escher,https://en.wikipedia.org/wiki/M._C._Escher
6640,Felix Klein,https://en.wikipedia.org/wiki/Felix_Klein
6641,Erlangen program,https://en.wikipedia.org/wiki/Erlangen_program
6642,Group (mathematics),https://en.wikipedia.org/wiki/Group_(mathematics)
6643,Euclidean geometry,https://en.wikipedia.org/wiki/Euclidean_geometry
6644,Congruence (geometry),https://en.wikipedia.org/wiki/Congruence_(geometry)
6645,Projective geometry,https://en.wikipedia.org/wiki/Projective_geometry
6646,Collineation,https://en.wikipedia.org/wiki/Collineation
6647,Geometric transformation,https://en.wikipedia.org/wiki/Geometric_transformation
6648,William Kingdon Clifford,https://en.wikipedia.org/wiki/William_Kingdon_Clifford
6649,Sophus Lie,https://en.wikipedia.org/wiki/Sophus_Lie
6650,Symmetry group,https://en.wikipedia.org/wiki/Symmetry_group
6651,Topology,https://en.wikipedia.org/wiki/Topology
6652,Geometric group theory,https://en.wikipedia.org/wiki/Geometric_group_theory
6653,Lie theory,https://en.wikipedia.org/wiki/Lie_theory
6654,Riemannian geometry,https://en.wikipedia.org/wiki/Riemannian_geometry
6655,Duality (projective geometry),https://en.wikipedia.org/wiki/Duality_(projective_geometry)
6656,Projective geometry,https://en.wikipedia.org/wiki/Projective_geometry
6657,Theorem,https://en.wikipedia.org/wiki/Theorem
6658,Vector space,https://en.wikipedia.org/wiki/Vector_space
6659,Dual space,https://en.wikipedia.org/wiki/Dual_space
6660,Euclidean geometry,https://en.wikipedia.org/wiki/Euclidean_geometry
6661,Euclidean geometry,https://en.wikipedia.org/wiki/Euclidean_geometry
6662,Mechanics,https://en.wikipedia.org/wiki/Mechanics
6663,Astronomy,https://en.wikipedia.org/wiki/Astronomy
6664,Crystallography,https://en.wikipedia.org/wiki/Crystallography
6665,Engineering,https://en.wikipedia.org/wiki/Engineering
6666,Architecture,https://en.wikipedia.org/wiki/Architecture
6667,Geodesy,https://en.wikipedia.org/wiki/Geodesy
6668,Aerodynamics,https://en.wikipedia.org/wiki/Aerodynamics
6669,Navigation,https://en.wikipedia.org/wiki/Navigation
6670,Point (geometry),https://en.wikipedia.org/wiki/Point_(geometry)
6671,Line (geometry),https://en.wikipedia.org/wiki/Line_(geometry)
6672,Plane (mathematics),https://en.wikipedia.org/wiki/Plane_(mathematics)
6673,Angle,https://en.wikipedia.org/wiki/Angle
6674,Triangle,https://en.wikipedia.org/wiki/Triangle
6675,Congruence (geometry),https://en.wikipedia.org/wiki/Congruence_(geometry)
6676,Similarity (geometry),https://en.wikipedia.org/wiki/Similarity_(geometry)
6677,Solid figure,https://en.wikipedia.org/wiki/Solid_figure
6678,Circle,https://en.wikipedia.org/wiki/Circle
6679,Analytic geometry,https://en.wikipedia.org/wiki/Analytic_geometry
6680,Differential geometry,https://en.wikipedia.org/wiki/Differential_geometry
6681,Calculus,https://en.wikipedia.org/wiki/Calculus
6682,Differential geometry,https://en.wikipedia.org/wiki/Differential_geometry
6683,Differential geometry,https://en.wikipedia.org/wiki/Differential_geometry
6684,Calculus,https://en.wikipedia.org/wiki/Calculus
6685,Linear algebra,https://en.wikipedia.org/wiki/Linear_algebra
6686,Physics,https://en.wikipedia.org/wiki/Physics
6687,Econometrics,https://en.wikipedia.org/wiki/Econometrics
6688,Bioinformatics,https://en.wikipedia.org/wiki/Bioinformatics
6689,Mathematical physics,https://en.wikipedia.org/wiki/Mathematical_physics
6690,Albert Einstein,https://en.wikipedia.org/wiki/Albert_Einstein
6691,General relativity,https://en.wikipedia.org/wiki/General_relativity
6692,Universe,https://en.wikipedia.org/wiki/Universe
6693,Curvature,https://en.wikipedia.org/wiki/Curvature
6694,Smooth manifold,https://en.wikipedia.org/wiki/Smooth_manifold
6695,Riemannian metric,https://en.wikipedia.org/wiki/Riemannian_metric
6696,Non-Euclidean geometry,https://en.wikipedia.org/wiki/Non-Euclidean_geometry
6697,Spherical geometry,https://en.wikipedia.org/wiki/Spherical_geometry
6698,Immanuel Kant,https://en.wikipedia.org/wiki/Immanuel_Kant
6699,Synthetic a priori,https://en.wikipedia.org/wiki/Synthetic_a_priori
6700,Saccheri,https://en.wikipedia.org/wiki/Saccheri
6701,Non-Euclidean geometry,https://en.wikipedia.org/wiki/Non-Euclidean_geometry
6702,Euclidean space,https://en.wikipedia.org/wiki/Euclidean_space
6703,Riemann,https://en.wikipedia.org/wiki/Riemann
6704,Albert Einstein,https://en.wikipedia.org/wiki/Albert_Einstein
6705,General relativity theory,https://en.wikipedia.org/wiki/General_relativity_theory
6706,Riemannian geometry,https://en.wikipedia.org/wiki/Riemannian_geometry
6707,Topology,https://en.wikipedia.org/wiki/Topology
6708,Trefoil knot,https://en.wikipedia.org/wiki/Trefoil_knot
6709,Topology,https://en.wikipedia.org/wiki/Topology
6710,Continuous mapping,https://en.wikipedia.org/wiki/Continuous_mapping
6711,Connectedness,https://en.wikipedia.org/wiki/Connectedness
6712,Compact (topology),https://en.wikipedia.org/wiki/Compact_(topology)
6713,Transformation geometry,https://en.wikipedia.org/wiki/Transformation_geometry
6714,Homeomorphism,https://en.wikipedia.org/wiki/Homeomorphism
6715,Geometric topology,https://en.wikipedia.org/wiki/Geometric_topology
6716,Differential topology,https://en.wikipedia.org/wiki/Differential_topology
6717,Algebraic topology,https://en.wikipedia.org/wiki/Algebraic_topology
6718,General topology,https://en.wikipedia.org/wiki/General_topology
6719,Algebraic geometry,https://en.wikipedia.org/wiki/Algebraic_geometry
6720,Algebraic geometry,https://en.wikipedia.org/wiki/Algebraic_geometry
6721,Cartesian geometry,https://en.wikipedia.org/wiki/Cartesian_geometry
6722,Co-ordinates,https://en.wikipedia.org/wiki/Co-ordinates
6723,Projective geometry,https://en.wikipedia.org/wiki/Projective_geometry
6724,Birational geometry,https://en.wikipedia.org/wiki/Birational_geometry
6725,Algebraic variety,https://en.wikipedia.org/wiki/Algebraic_variety
6726,Commutative algebra,https://en.wikipedia.org/wiki/Commutative_algebra
6727,Jean-Pierre Serre,https://en.wikipedia.org/wiki/Jean-Pierre_Serre
6728,Alexander Grothendieck,https://en.wikipedia.org/wiki/Alexander_Grothendieck
6729,Scheme (algebraic geometry),https://en.wikipedia.org/wiki/Scheme_(algebraic_geometry)
6730,Algebraic topology,https://en.wikipedia.org/wiki/Algebraic_topology
6731,Cohomology theory,https://en.wikipedia.org/wiki/Cohomology_theory
6732,Millennium Prize problems,https://en.wikipedia.org/wiki/Millennium_Prize_problems
6733,Hodge conjecture,https://en.wikipedia.org/wiki/Hodge_conjecture
6734,Number theory,https://en.wikipedia.org/wiki/Number_theory
6735,Commutative algebra,https://en.wikipedia.org/wiki/Commutative_algebra
6736,Multivariate polynomial,https://en.wikipedia.org/wiki/Multivariate_polynomial
6737,Cryptography,https://en.wikipedia.org/wiki/Cryptography
6738,String theory,https://en.wikipedia.org/wiki/String_theory
6739,Complex geometry,https://en.wikipedia.org/wiki/Complex_geometry
6740,Complex geometry,https://en.wikipedia.org/wiki/Complex_geometry
6741,Complex plane,https://en.wikipedia.org/wiki/Complex_plane
6742,Several complex variables,https://en.wikipedia.org/wiki/Several_complex_variables
6743,String theory,https://en.wikipedia.org/wiki/String_theory
6744,Mirror symmetry (string theory),https://en.wikipedia.org/wiki/Mirror_symmetry_(string_theory)
6745,Bernhard Riemann,https://en.wikipedia.org/wiki/Bernhard_Riemann
6746,Riemann surface,https://en.wikipedia.org/wiki/Riemann_surface
6747,Italian school of algebraic geometry,https://en.wikipedia.org/wiki/Italian_school_of_algebraic_geometry
6748,Jean-Pierre Serre,https://en.wikipedia.org/wiki/Jean-Pierre_Serre
6749,Sheaf (mathematics),https://en.wikipedia.org/wiki/Sheaf_(mathematics)
6750,Complex manifold,https://en.wikipedia.org/wiki/Complex_manifold
6751,Complex algebraic varieties,https://en.wikipedia.org/wiki/Complex_algebraic_varieties
6752,Complex analytic varieties,https://en.wikipedia.org/wiki/Complex_analytic_varieties
6753,Holomorphic vector bundles,https://en.wikipedia.org/wiki/Holomorphic_vector_bundles
6754,Coherent sheaves,https://en.wikipedia.org/wiki/Coherent_sheaves
6755,Worldsheet,https://en.wikipedia.org/wiki/Worldsheet
6756,Superstring theory,https://en.wikipedia.org/wiki/Superstring_theory
6757,Spacetime,https://en.wikipedia.org/wiki/Spacetime
6758,Discrete geometry,https://en.wikipedia.org/wiki/Discrete_geometry
6759,Sphere packing,https://en.wikipedia.org/wiki/Sphere_packing
6760,Discrete geometry,https://en.wikipedia.org/wiki/Discrete_geometry
6761,Convex geometry,https://en.wikipedia.org/wiki/Convex_geometry
6762,Sphere packing,https://en.wikipedia.org/wiki/Sphere_packing
6763,Triangulation (geometry),https://en.wikipedia.org/wiki/Triangulation_(geometry)
6764,Combinatorics,https://en.wikipedia.org/wiki/Combinatorics
6765,Computational geometry,https://en.wikipedia.org/wiki/Computational_geometry
6766,Computational geometry,https://en.wikipedia.org/wiki/Computational_geometry
6767,Algorithm,https://en.wikipedia.org/wiki/Algorithm
6768,Implementation (computer science),https://en.wikipedia.org/wiki/Implementation_(computer_science)
6769,Travelling salesman problem,https://en.wikipedia.org/wiki/Travelling_salesman_problem
6770,Minimum spanning tree,https://en.wikipedia.org/wiki/Minimum_spanning_tree
6771,Hidden-line removal,https://en.wikipedia.org/wiki/Hidden-line_removal
6772,Linear programming,https://en.wikipedia.org/wiki/Linear_programming
6773,Computer vision,https://en.wikipedia.org/wiki/Computer_vision
6774,Image processing,https://en.wikipedia.org/wiki/Image_processing
6775,Computer-aided design,https://en.wikipedia.org/wiki/Computer-aided_design
6776,Medical imaging,https://en.wikipedia.org/wiki/Medical_imaging
6777,Geometric group theory,https://en.wikipedia.org/wiki/Geometric_group_theory
6778,Free group,https://en.wikipedia.org/wiki/Free_group
6779,Geometric group theory,https://en.wikipedia.org/wiki/Geometric_group_theory
6780,Finitely generated group,https://en.wikipedia.org/wiki/Finitely_generated_group
6781,Low-dimensional topology,https://en.wikipedia.org/wiki/Low-dimensional_topology
6782,Grigori Perelman,https://en.wikipedia.org/wiki/Grigori_Perelman
6783,Geometrization conjecture,https://en.wikipedia.org/wiki/Geometrization_conjecture
6784,Millennium Prize Problems,https://en.wikipedia.org/wiki/Millennium_Prize_Problems
6785,Cayley graph,https://en.wikipedia.org/wiki/Cayley_graph
6786,Quasi-isometry,https://en.wikipedia.org/wiki/Quasi-isometry
6787,Gromov-hyperbolic group,https://en.wikipedia.org/wiki/Gromov-hyperbolic_group
6788,Right angled Artin group,https://en.wikipedia.org/wiki/Right_angled_Artin_group
6789,Convex geometry,https://en.wikipedia.org/wiki/Convex_geometry
6790,Convex geometry,https://en.wikipedia.org/wiki/Convex_geometry
6791,Convex set,https://en.wikipedia.org/wiki/Convex_set
6792,Real analysis,https://en.wikipedia.org/wiki/Real_analysis
6793,Discrete mathematics,https://en.wikipedia.org/wiki/Discrete_mathematics
6794,Convex analysis,https://en.wikipedia.org/wiki/Convex_analysis
6795,Optimization,https://en.wikipedia.org/wiki/Optimization
6796,Functional analysis,https://en.wikipedia.org/wiki/Functional_analysis
6797,Number theory,https://en.wikipedia.org/wiki/Number_theory
6798,Archimedes,https://en.wikipedia.org/wiki/Archimedes
6799,Isoperimetric problem,https://en.wikipedia.org/wiki/Isoperimetric_problem
6800,Zenodorus (mathematician),https://en.wikipedia.org/wiki/Zenodorus_(mathematician)
6801,Plato,https://en.wikipedia.org/wiki/Plato
6802,Euclid,https://en.wikipedia.org/wiki/Euclid
6803,Kepler,https://en.wikipedia.org/wiki/Kepler
6804,Coxeter,https://en.wikipedia.org/wiki/Coxeter
6805,Convex polytope,https://en.wikipedia.org/wiki/Convex_polytope
6806,Gaussian curvature,https://en.wikipedia.org/wiki/Gaussian_curvature
6807,Algorithms,https://en.wikipedia.org/wiki/Algorithms
6808,Tiling (geometry),https://en.wikipedia.org/wiki/Tiling_(geometry)
6809,Lattice (group),https://en.wikipedia.org/wiki/Lattice_(group)
6810,Mathematics and art,https://en.wikipedia.org/wiki/Mathematics_and_art
6811,Perspective (graphical),https://en.wikipedia.org/wiki/Perspective_(graphical)
6812,Projective geometry,https://en.wikipedia.org/wiki/Projective_geometry
6813,Proportionality (mathematics),https://en.wikipedia.org/wiki/Proportionality_(mathematics)
6814,Vitruvius,https://en.wikipedia.org/wiki/Vitruvius
6815,Michelangelo,https://en.wikipedia.org/wiki/Michelangelo
6816,Golden ratio,https://en.wikipedia.org/wiki/Golden_ratio
6817,Tiling (geometry),https://en.wikipedia.org/wiki/Tiling_(geometry)
6818,Islamic art,https://en.wikipedia.org/wiki/Islamic_art
6819,M. C. Escher,https://en.wikipedia.org/wiki/M._C._Escher
6820,Hyperbolic geometry,https://en.wikipedia.org/wiki/Hyperbolic_geometry
6821,Sphere,https://en.wikipedia.org/wiki/Sphere
6822,Cone,https://en.wikipedia.org/wiki/Cone
6823,Cylinder,https://en.wikipedia.org/wiki/Cylinder
6824,Mathematics and architecture,https://en.wikipedia.org/wiki/Mathematics_and_architecture
6825,Architectural geometry,https://en.wikipedia.org/wiki/Architectural_geometry
6826,Projective geometry,https://en.wikipedia.org/wiki/Projective_geometry
6827,Forced perspective,https://en.wikipedia.org/wiki/Forced_perspective
6828,Conic section,https://en.wikipedia.org/wiki/Conic_section
6829,Tessellations,https://en.wikipedia.org/wiki/Tessellations
6830,Mathematical physics,https://en.wikipedia.org/wiki/Mathematical_physics
6831,Astronomy,https://en.wikipedia.org/wiki/Astronomy
6832,Star,https://en.wikipedia.org/wiki/Star
6833,Planet,https://en.wikipedia.org/wiki/Planet
6834,Celestial sphere,https://en.wikipedia.org/wiki/Celestial_sphere
6835,Riemannian geometry,https://en.wikipedia.org/wiki/Riemannian_geometry
6836,Pseudo-Riemannian,https://en.wikipedia.org/wiki/Pseudo-Riemannian
6837,General relativity,https://en.wikipedia.org/wiki/General_relativity
6838,String theory,https://en.wikipedia.org/wiki/String_theory
6839,Quantum information theory,https://en.wikipedia.org/wiki/Quantum_information_theory
6840,Commensurability (mathematics),https://en.wikipedia.org/wiki/Commensurability_(mathematics)
6841,Calculus,https://en.wikipedia.org/wiki/Calculus
6842,Coordinates,https://en.wikipedia.org/wiki/Coordinates
6843,Algebra,https://en.wikipedia.org/wiki/Algebra
6844,Plane curve,https://en.wikipedia.org/wiki/Plane_curve
6845,Analytic geometry,https://en.wikipedia.org/wiki/Analytic_geometry
6846,Infinitesimal calculus,https://en.wikipedia.org/wiki/Infinitesimal_calculus
6847,Number theory,https://en.wikipedia.org/wiki/Number_theory
6848,Ancient Greece,https://en.wikipedia.org/wiki/Ancient_Greece
6849,Pythagoreans,https://en.wikipedia.org/wiki/Pythagoreans
6850,Geometry of numbers,https://en.wikipedia.org/wiki/Geometry_of_numbers
6851,Scheme theory,https://en.wikipedia.org/wiki/Scheme_theory
6852,List of geometers,https://en.wikipedia.org/wiki/List_of_geometers
6853,List of formulas in elementary geometry,https://en.wikipedia.org/wiki/List_of_formulas_in_elementary_geometry
6854,List of geometry topics,https://en.wikipedia.org/wiki/List_of_geometry_topics
6855,List of important publications in mathematics,https://en.wikipedia.org/wiki/List_of_important_publications_in_mathematics#Geometry
6856,Lists of mathematics topics,https://en.wikipedia.org/wiki/Lists_of_mathematics_topics
6857,Descriptive geometry,https://en.wikipedia.org/wiki/Descriptive_geometry
6858,Finite geometry,https://en.wikipedia.org/wiki/Finite_geometry
6859,Flatland,https://en.wikipedia.org/wiki/Flatland
6860,Edwin Abbott Abbott,https://en.wikipedia.org/wiki/Edwin_Abbott_Abbott
6861,Three-dimensional space,https://en.wikipedia.org/wiki/Three-dimensional_space
6862,List of interactive geometry software,https://en.wikipedia.org/wiki/List_of_interactive_geometry_software
6863,Molecular geometry,https://en.wikipedia.org/wiki/Molecular_geometry
6864,Hyperbolic geometry,https://en.wikipedia.org/wiki/Hyperbolic_geometry
6865,Lobachevsky,https://en.wikipedia.org/wiki/Lobachevsky
6866,Non-Euclidean geometries,https://en.wikipedia.org/wiki/Non-Euclidean_geometries
6867,Gauss,https://en.wikipedia.org/wiki/Gauss
6868,Desargues,https://en.wikipedia.org/wiki/Desargues
6869,Spherical geometry,https://en.wikipedia.org/wiki/Spherical_geometry
6870,Geodesy,https://en.wikipedia.org/wiki/Geodesy
6871,Otto E. Neugebauer,https://en.wikipedia.org/wiki/Otto_E._Neugebauer
6872,Dover Publications,https://en.wikipedia.org/wiki/Dover_Publications
6873,The Bible,https://en.wikipedia.org/wiki/The_Bible
6874,University of St Andrews,https://en.wikipedia.org/wiki/University_of_St_Andrews
6875,Frits Staal,https://en.wikipedia.org/wiki/Frits_Staal
6876,London,https://en.wikipedia.org/wiki/London
6877,Edmund F. Robertson,https://en.wikipedia.org/wiki/Edmund_F._Robertson
6878,MacTutor History of Mathematics archive,https://en.wikipedia.org/wiki/MacTutor_History_of_Mathematics_archive
6879,University of St Andrews,https://en.wikipedia.org/wiki/University_of_St_Andrews
6880,Edmund F. Robertson,https://en.wikipedia.org/wiki/Edmund_F._Robertson
6881,MacTutor History of Mathematics archive,https://en.wikipedia.org/wiki/MacTutor_History_of_Mathematics_archive
6882,University of St Andrews,https://en.wikipedia.org/wiki/University_of_St_Andrews
6883,Edmund F. Robertson,https://en.wikipedia.org/wiki/Edmund_F._Robertson
6884,MacTutor History of Mathematics archive,https://en.wikipedia.org/wiki/MacTutor_History_of_Mathematics_archive
6885,University of St Andrews,https://en.wikipedia.org/wiki/University_of_St_Andrews
6886,Encyclopedia of the History of Arabic Science,https://en.wikipedia.org/wiki/Encyclopedia_of_the_History_of_Arabic_Science
6887,Routledge,https://en.wikipedia.org/wiki/Routledge
6888,Book of Optics,https://en.wikipedia.org/wiki/Book_of_Optics
6889,Judith V. Field,https://en.wikipedia.org/wiki/Judith_V._Field
6890,John Casey (mathematician),https://en.wikipedia.org/wiki/John_Casey_(mathematician)
6891,OxfordDictionaries.com,https://en.wikipedia.org/wiki/OxfordDictionaries.com
6892,Encyclopedia of Mathematics,https://en.wikipedia.org/wiki/Encyclopedia_of_Mathematics
6893,European Mathematical Society,https://en.wikipedia.org/wiki/European_Mathematical_Society
6894,James Stewart (mathematician),https://en.wikipedia.org/wiki/James_Stewart_(mathematician)
